정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,도로명 주소
GGB233001021,관리고개,37.1338833,126.9404333,2023-10-16,37311,31240,경기도 화성시,경기,경기 화성시 향남읍 관리 산 58-3
GGB233001022,한국아델리움.풍림아이원,37.13085,126.9281167,2023-10-16,37303,31240,경기도 화성시,경기,경기 화성시 향남읍 도이리 산 77-5
GGB233001023,향남읍행정복지센터,37.1315,126.91975,2023-10-16,37289,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 526-2
GGB233001024,만경폐차장,37.1657,126.9738167,2023-10-16,36084,31240,경기도 화성시,경기,경기 화성시 향남읍 평리 73-1
GGB233001025,만경폐차장,37.16565,126.9738333,2023-10-16,36112,31240,경기도 화성시,경기,경기 화성시 정남면 신리 283-1
GGB233001026,화성중앙병원.발안초등학교,37.1311833,126.9115,2023-10-16,37269,31240,경기도 화성시,경기,경기 화성시 팔탄면 구장리 29-4
GGB233001029,팔탄면행정복지센터,37.1622667,126.9039667,2023-10-16,37253,31240,경기도 화성시,경기,경기 화성시 팔탄면 구장리 566-4
GGB233001030,구장삼거리,37.1680167,126.8960333,2023-10-16,37229,31240,경기도 화성시,경기,경기 화성시 정남면 신리 313-2
GGB233001031,구장삼거리,37.1679833,126.8959167,2023-10-16,37228,31240,경기도 화성시,경기,경기 화성시 팔탄면 구장리 산 152-3
GGB233001032,구장사거리.공구상가,37.1690833,126.8924167,2023-10-16,37223,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 산 51-1
GGB233001033,구장사거리.공구상가,37.1687333,126.8927,2023-10-16,37473,31240,경기도 화성시,경기,경기 화성시 팔탄면 구장리 1041
GGB233001034,율암삼거리,37.167,126.88135,2023-10-16,37204,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 산 56-9
GGB233001035,팔탄공단앞,37.17065,126.8766333,2023-10-16,37190,31240,경기도 화성시,경기,경기 화성시 팔탄면 구장리 1041
GGB233001036,문학보건소,37.15115,126.9733167,2023-10-16,55692,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 318-3
GGB233001038,무송2통.술현,37.1810833,126.8493833,2023-10-16,37501,31240,경기도 화성시,경기,경기 화성시 정남면 문학리 357
GGB233001039,무송2통.술현,37.1810167,126.8495,2023-10-16,36784,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 319-4
GGB233001040,무송교차로,37.1810333,126.84575,2023-10-16,36046,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 289-10
GGB233001041,무송1통마을입구,37.188,126.8452167,2023-10-16,36045,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 586-6
GGB233001042,무송1통마을입구,37.1877833,126.8448833,2023-10-16,36044,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 586-6
GGB233001043,대광아파트,37.1942167,126.8337,2023-10-16,36039,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2407
GGB233001046,기업은행,37.20835,126.81875,2023-10-16,36018,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 산 139-63
GGB233001047,이화1리앞,37.0471333,126.7952167,2023-10-16,36829,31240,경기도 화성시,경기,경기 화성시 우정읍 이화리 산 85-2
GGB233001048,이화2리앞(이화병원),37.0421333,126.79765,2023-10-16,36828,31240,경기도 화성시,경기,경기 화성시 우정읍 이화리 산 57-2
GGB233001049,이화3리입구,37.0403667,126.8001333,2023-10-16,36461,31240,경기도 화성시,경기,경기 화성시 우정읍 이화리 산 63-4
GGB233001050,슈마타운,37.0361833,126.80365,2023-10-16,36827,31240,경기도 화성시,경기,경기 화성시 우정읍 이화리 산 36-11
GGB233001051,애덕의가정,37.0328167,126.8024833,2023-10-16,36826,31240,경기도 화성시,경기,경기 화성시 우정읍 이화리 산 35-16
GGB233001052,이화리종점,37.0269167,126.7952833,2023-10-16,37499,31240,경기도 화성시,경기,경기 화성시 우정읍 이화리 1097-35
GGB233001053,이화리종점,37.0269333,126.7955167,2023-10-16,37498,31240,경기도 화성시,경기,경기 화성시 우정읍 화산리 1201-15
GGB233001054,석천1리포도원,37.0582333,126.7938167,2023-10-16,36825,31240,경기도 화성시,경기,경기 화성시 진안동 832-67
GGB233001055,송산교입구,37.2070667,127.02465,2023-10-16,36079,31240,경기도 화성시,경기,경기 화성시 우정읍 이화리 1101-5
GGB233001057,기아2차아파트앞,37.0609667,126.7929,2023-10-16,36824,31240,경기도 화성시,경기,경기 화성시 우정읍 화산리 산 79-12
GGB233001058,광산촌,37.2193,126.9353167,2023-10-16,36080,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 348
GGB233001059,내리사거리,37.2272167,126.9309667,2023-10-16,36070,31240,경기도 화성시,경기,경기 화성시 매송면 야목리 274-3
GGB233001061,야목리,37.2650333,126.8775,2023-10-16,37599,31240,경기도 화성시,경기,경기 화성시 봉담읍 내리 244-25
GGB233001062,내리,37.23105,126.93405,2023-10-16,36085,31240,경기도 화성시,경기,경기 화성시 봉담읍 내리 301-4
GGB233001063,내리교,37.2327333,126.9365167,2023-10-16,36745,31240,경기도 화성시,경기,경기 화성시 장안면 사곡리 179-9
GGB233001064,경진여객차고지,37.07295,126.8164,2023-10-16,36104,31240,경기도 화성시,경기,경기 화성시 봉담읍 내리 143-4
GGB233001151,수면리,37.1619667,127.0222333,2023-10-16,36330,31240,경기도 화성시,경기,경기 화성시 우정읍 운평리 235-1
GGB233001153,내리교회,37.1621,127.0183167,2023-10-16,36324,31240,경기도 화성시,경기,경기 화성시 정남면 내리 192-1
GGB233001156,운평2리,37.0845833,126.7807333,2023-10-16,37487,31240,경기도 화성시,경기,경기 화성시 우정읍 운평리 412-5
GGB233001157,운평사거리,37.0830333,126.7767,2023-10-16,36768,31240,경기도 화성시,경기,경기 화성시 정남면 내리 46-4
GGB233001158,운평3리,37.0817,126.7753333,2023-10-16,36789,31240,경기도 화성시,경기,경기 화성시 우정읍 운평리 412-16
GGB233001159,조암4리앞,37.0822,126.7963667,2023-10-16,37486,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 756
GGB233001160,우정초등학교,37.0807,126.8016667,2023-10-16,36788,31240,경기도 화성시,경기,경기 화성시 우정읍 운평리 585
GGB233001161,금광아파트,37.0811667,126.8105167,2023-10-16,36787,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 707-2
GGB233001162,반도유보라정문,37.2083,127.1172,2023-10-16,36448,31240,경기도 화성시,경기,경기 화성시 영천동 697
GGB233001163,운평1리평밭,37.0871833,126.7718,2023-10-16,37485,31240,경기도 화성시,경기,경기 화성시 장안면 사곡리 837-3
GGB233001164,보건지소앞,37.1688333,126.9856833,2023-10-16,55694,31240,경기도 화성시,경기,경기 화성시 영천동 907-2
GGB233001165,선납숲공원.퍼스트파크,37.2101667,127.1077333,2023-10-16,55756,31240,경기도 화성시,경기,경기 화성시 정남면 발산리 112-10
GGB233001166,동탄2파출소.농협,37.2091833,127.1049,2023-10-16,36470,31240,경기도 화성시,경기,경기 화성시 청계동 554
GGB233001167,센트럴푸르지오.반도유보라,37.1981333,127.1147,2023-10-16,37484,31240,경기도 화성시,경기,경기 화성시 청계동 538-1
GGB233001168,센트럴푸르지오.호반베르디움2차,37.1981333,127.1168167,2023-10-16,36458,31240,경기도 화성시,경기,경기 화성시 영천동 712
GGB233001169,반도유보라정문,37.2083667,127.1168,2023-10-16,36450,31240,경기도 화성시,경기,경기 화성시 정남면 귀래리 344-1
GGB233001170,하길초등학교,37.1161167,126.9054667,2023-10-16,36435,31240,경기도 화성시,경기,경기 화성시 향남읍 하길리 1490
GGB233001171,귀래리,37.1387,126.9896167,2023-10-16,37483,31240,경기도 화성시,경기,경기 화성시 영천동 697
GGB233001172,반도유보라후문,37.2088333,127.1181833,2023-10-16,36785,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 652-14
GGB233001174,용소4리,37.08505,126.9812833,2023-10-16,36222,31240,경기도 화성시,경기,경기 화성시 영천동 697
GGB233001175,갈목,37.08645,126.9794167,2023-10-16,36208,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 629
GGB233001177,용소1리,37.0801167,126.9842833,2023-10-16,36248,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 990
GGB233001180,용소3리입구,37.0775833,126.9733333,2023-10-16,36185,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 731-5
GGB233001181,용소3리입구,37.0775,126.9734167,2023-10-16,36184,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 1048-2
GGB233001182,솔안슈퍼,37.0768833,126.9694167,2023-10-16,36155,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 990
GGB233001183,솔안,37.07655,126.9690833,2023-10-16,37596,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 1053-17
GGB233001184,용소2리,37.0790333,126.9782667,2023-10-16,36199,31240,경기도 화성시,경기,경기 화성시 양감면 송산리 산 26-6
GGB233001185,화산1리,37.062,126.7897667,2023-10-16,36786,31240,경기도 화성시,경기,경기 화성시 우정읍 화산리 679-8
GGB233001186,길목,37.0864167,126.97935,2023-10-16,36207,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 1117-7
GGB233001187,서영정밀,37.11285,126.9895167,2023-10-16,36268,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 651-9
GGB233001189,송산4리,37.1078333,126.9889833,2023-10-16,36267,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 산 19-31
GGB233001190,송산4리,37.1076833,126.98905,2023-10-16,36266,31240,경기도 화성시,경기,경기 화성시 양감면 송산리 963-11
GGB233001191,송산1리,37.1054667,126.9860667,2023-10-16,36256,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 산 19-22
GGB233001192,양계장,37.1009333,126.9838833,2023-10-16,36245,31240,경기도 화성시,경기,경기 화성시 양감면 송산리 734-2
GGB233001193,양계장,37.1012333,126.9841333,2023-10-16,36241,31240,경기도 화성시,경기,경기 화성시 양감면 송산리 953-83
GGB233001194,정문2리,37.0946833,126.9854667,2023-10-16,36252,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 418-1
GGB233001195,정문1리,37.09315,126.9849,2023-10-16,36251,31240,경기도 화성시,경기,경기 화성시 양감면 사창리 427-13
GGB233001196,정문1리,37.09305,126.9848833,2023-10-16,36250,31240,경기도 화성시,경기,경기 화성시 양감면 사창리 428-2
GGB233001197,사창초등학교,37.0909,126.9725333,2023-10-16,36182,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 635
GGB233001198,사창초등학교,37.0908167,126.9726,2023-10-16,36180,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 420-1
GGB233001199,상두리입구,37.0972667,126.9400667,2023-10-16,36101,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 1113-3
GGB233001200,상두리입구,37.0970667,126.94,2023-10-16,36100,31240,경기도 화성시,경기,경기 화성시 향남읍 상두리 634-11
GGB233001201,외딴집,37.09985,126.9436167,2023-10-16,36115,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 1615
GGB233001202,외딴집,37.0997833,126.9434333,2023-10-16,36114,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 1615
GGB233001203,상두2리,37.10135,126.9483333,2023-10-16,37319,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 1354-3
GGB233001204,상두1리,37.106,126.9447667,2023-10-16,37315,31240,경기도 화성시,경기,경기 화성시 향남읍 요리 32-1
GGB233001205,상두1리,37.10605,126.94475,2023-10-16,37314,31240,경기도 화성시,경기,경기 화성시 향남읍 백토리 172
GGB233001207,백토2리,37.11945,126.9556,2023-10-16,37517,31240,경기도 화성시,경기,경기 화성시 향남읍 상두리 635
GGB233001210,요리공단,37.1166833,126.9614667,2023-10-16,37379,31240,경기도 화성시,경기,경기 화성시 향남읍 상두리 635
GGB233001211,반월리큰고개,37.2325,127.0648167,2023-10-16,36396,31240,경기도 화성시,경기,경기 화성시 반월동 135-2
GGB233001212,삼성반도체후문,37.2274667,127.0708667,2023-10-16,36408,31240,경기도 화성시,경기,경기 화성시 반송동 232
GGB233001213,수원대학교,37.21375,126.9799667,2023-10-16,36215,31240,경기도 화성시,경기,경기 화성시 반월동 357-28
GGB233001214,수원대학교,37.21375,126.98015,2023-10-16,36216,31240,경기도 화성시,경기,경기 화성시 봉담읍 와우리 42-49
GGB233001216,한빛마을.석우중학교(중),37.2082167,127.0692667,2023-10-16,36841,31240,경기도 화성시,경기,경기 화성시 정남면 발산리 112-10
GGB233001217,보건지소앞,37.16875,126.9855833,2023-10-16,55695,31240,경기도 화성시,경기,경기 화성시 봉담읍 와우리 42-49
GGB233001218,메타폴리스(중),37.2042667,127.0674833,2023-10-16,36666,31240,경기도 화성시,경기,경기 화성시 반송동 248-1
GGB233001219,메타폴리스(중),37.2037333,127.0675167,2023-10-16,36667,31240,경기도 화성시,경기,경기 화성시 반송동 248
GGB233001220,다은마을(중),37.2003833,127.06735,2023-10-16,37693,31240,경기도 화성시,경기,경기 화성시 정남면 문학리 501-33
GGB233001221,문학리,37.1549333,126.96545,2023-10-16,36790,31240,경기도 화성시,경기,경기 화성시 반송동 240
GGB233001222,동탄차고지,37.18575,127.0788167,2023-10-16,36670,31240,경기도 화성시,경기,경기 화성시 반송동 248
GGB233001223,동탄차고지,37.1856167,127.0787,2023-10-16,36671,31240,경기도 화성시,경기,경기 화성시 반송동 248-1
GGB233001224,다은마을(중),37.1999833,127.0675833,2023-10-16,36664,31240,경기도 화성시,경기,경기 화성시 반송동 180
GGB233001225,한림대병원(중),37.2173167,127.07775,2023-10-16,36414,31240,경기도 화성시,경기,경기 화성시 안녕동 243
GGB233001228,우미린센트포레1단지,37.2079833,127.0010833,2023-10-16,36660,31240,경기도 화성시,경기,경기 화성시 석우동 95
GGB233001229,우남퍼스트빌,37.1989167,127.04785,2023-10-16,37516,31240,경기도 화성시,경기,경기 화성시 능동 668
GGB233001231,북양2리,37.2176333,126.8360833,2023-10-16,36040,31240,경기도 화성시,경기,경기 화성시 남양읍 북양리 357-5
GGB233001232,북양교차로,37.21135,126.8552833,2023-10-16,36052,31240,경기도 화성시,경기,경기 화성시 향남읍 관리 205-2
GGB233001233,자안리,37.1978167,126.8764333,2023-10-16,37189,31240,경기도 화성시,경기,경기 화성시 비봉면 자안리 785-2
GGB233001235,관리마을회관,37.12795,126.9479667,2023-10-16,36802,31240,경기도 화성시,경기,경기 화성시 남양읍 북양리 532
GGB233001236,관리마을회관,37.12795,126.9480167,2023-10-16,36801,31240,경기도 화성시,경기,경기 화성시 향남읍 관리 302
GGB233001237,호수하우스디,37.1611167,127.0970667,2023-10-16,37044,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2144
GGB233001239,향남초등학교,37.1187667,126.9422667,2023-10-16,36800,31240,경기도 화성시,경기,경기 화성시 향남읍 요리 352
GGB233001240,요리,37.1092,126.9674333,2023-10-16,37569,31240,경기도 화성시,경기,경기 화성시 장지동 1037
GGB233001241,현대공조,37.1177667,126.9559167,2023-10-16,36833,31240,경기도 화성시,경기,경기 화성시 향남읍 백토리 산 99-1
GGB233001243,남양아이파크(마을),37.2061667,126.8333667,2023-10-16,36153,31240,경기도 화성시,경기,경기 화성시 향남읍 백토리 574
GGB233001244,수련개,37.1845,126.8605333,2023-10-16,37515,31240,경기도 화성시,경기,경기 화성시 우정읍 매향리 593-13
GGB233001245,매향2리,37.05095,126.7694833,2023-10-16,36922,31240,경기도 화성시,경기,경기 화성시 팔탄면 하저리 산 80-2
GGB233001246,시장앞,37.0846667,126.8194833,2023-10-16,36937,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 218-2
GGB233001247,시장앞,37.0849167,126.8193,2023-10-16,36936,31240,경기도 화성시,경기,경기 화성시 우정읍 조암로 19
